instance_folder,instance_id,method,time_limit_pi,time_limit_cp_stnu,obj,obj_pi,rel_regret,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online,mode
ubo50,46,STNU,10,10,inf,212.0,100.0,False,True,"[0, 9, 1, 7, 1, 1, 6, 1, 7, 3, 7, 9, 7, 8, 9, 2, 1, 3, 1, 6, 1, 2, 9, 5, 11, 9, 1, 1, 3, 6, 4, 12, 2, 1, 1, 5, 4, 8, 1, 5, 1, 7, 1, 1, 5, 8, 2, 8, 8, 3, 2, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,211.0,100.0,False,True,"[0, 7, 3, 6, 2, 1, 8, 3, 11, 3, 6, 9, 4, 7, 6, 2, 1, 1, 1, 10, 1, 2, 7, 2, 6, 10, 1, 1, 3, 8, 6, 9, 1, 2, 1, 5, 6, 9, 1, 7, 1, 5, 2, 1, 3, 11, 5, 9, 8, 5, 2, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,inf,0.0,False,False,"[0, 8, 1, 11, 1, 1, 6, 1, 9, 5, 9, 11, 5, 7, 9, 5, 1, 2, 3, 12, 2, 2, 9, 2, 6, 9, 1, 1, 2, 7, 7, 10, 2, 1, 1, 2, 3, 5, 1, 7, 1, 3, 2, 3, 2, 9, 5, 5, 6, 4, 4, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,215.0,100.0,False,True,"[0, 6, 3, 11, 2, 1, 8, 2, 10, 4, 7, 7, 5, 7, 9, 3, 1, 1, 2, 12, 1, 1, 6, 2, 10, 9, 1, 1, 1, 9, 4, 8, 2, 2, 1, 6, 7, 7, 1, 5, 1, 4, 3, 1, 4, 7, 4, 7, 9, 6, 5, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,inf,0.0,False,False,"[0, 6, 3, 12, 1, 1, 9, 1, 11, 2, 9, 10, 6, 10, 10, 4, 1, 1, 2, 12, 2, 2, 6, 4, 11, 7, 1, 1, 3, 11, 6, 6, 1, 2, 1, 2, 7, 8, 1, 5, 1, 7, 3, 3, 5, 8, 4, 6, 8, 3, 3, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,212.0,100.0,False,True,"[0, 6, 2, 11, 3, 1, 9, 3, 7, 4, 5, 7, 7, 11, 6, 2, 1, 2, 2, 7, 2, 1, 7, 2, 7, 9, 1, 1, 2, 10, 6, 9, 3, 2, 1, 6, 3, 7, 1, 8, 1, 3, 3, 3, 4, 9, 5, 7, 5, 3, 5, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,215.0,100.0,False,True,"[0, 9, 2, 10, 3, 1, 9, 2, 9, 3, 7, 9, 6, 7, 12, 2, 1, 2, 1, 9, 1, 1, 9, 3, 10, 10, 1, 1, 2, 10, 6, 12, 2, 2, 1, 2, 3, 8, 1, 9, 1, 3, 3, 2, 2, 9, 3, 7, 8, 2, 4, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,221.0,100.0,False,True,"[0, 7, 3, 10, 3, 1, 5, 3, 7, 3, 7, 9, 5, 11, 8, 2, 1, 1, 3, 11, 1, 2, 7, 3, 10, 6, 1, 1, 2, 6, 5, 10, 2, 2, 1, 3, 5, 7, 1, 7, 1, 7, 2, 2, 4, 7, 5, 8, 5, 2, 2, 0]",,0.7755062580108643,0.0,mean
ubo50,46,STNU,10,10,inf,231.0,100.0,False,True,"[0, 7, 1, 11, 1, 1, 6, 2, 6, 4, 8, 8, 8, 6, 12, 5, 1, 2, 2, 6, 1, 2, 10, 4, 8, 9, 1, 1, 3, 10, 4, 12, 3, 1, 1, 6, 4, 7, 1, 9, 1, 3, 1, 2, 5, 10, 4, 6, 5, 5, 2, 0]",,0.7755062580108643,0.0,mean
ubo50,47,STNU,10,10,inf,195.0,100.0,False,True,"[0, 4, 2, 5, 7, 1, 6, 1, 3, 1, 6, 9, 4, 5, 6, 7, 12, 5, 4, 7, 5, 2, 7, 8, 11, 7, 1, 2, 1, 2, 2, 6, 3, 5, 2, 1, 4, 9, 1, 5, 9, 4, 1, 6, 11, 3, 7, 3, 1, 3, 1, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,197.0,100.0,False,True,"[0, 6, 4, 2, 9, 1, 7, 1, 6, 1, 4, 11, 2, 5, 9, 9, 10, 7, 5, 9, 8, 2, 5, 9, 11, 8, 2, 4, 3, 2, 2, 6, 4, 6, 2, 2, 6, 7, 2, 6, 9, 6, 1, 3, 6, 1, 7, 4, 2, 5, 1, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,191.0,100.0,False,True,"[0, 7, 4, 2, 6, 1, 10, 1, 6, 1, 7, 6, 6, 6, 7, 9, 8, 6, 5, 6, 8, 3, 5, 10, 7, 11, 1, 4, 2, 1, 2, 5, 5, 4, 1, 3, 3, 11, 1, 6, 7, 4, 1, 5, 9, 1, 5, 5, 1, 2, 1, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,191.0,100.0,False,True,"[0, 5, 2, 5, 5, 1, 8, 1, 3, 1, 7, 9, 5, 7, 7, 6, 7, 6, 2, 6, 7, 4, 6, 10, 11, 12, 2, 3, 3, 2, 2, 5, 3, 7, 1, 1, 2, 6, 1, 5, 8, 4, 1, 6, 10, 2, 6, 3, 1, 5, 2, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,193.0,100.0,False,True,"[0, 5, 2, 3, 7, 1, 6, 1, 5, 1, 6, 11, 5, 7, 9, 7, 8, 3, 5, 6, 8, 3, 3, 11, 7, 8, 2, 2, 1, 1, 2, 5, 3, 3, 2, 2, 3, 7, 2, 7, 9, 7, 1, 5, 6, 1, 4, 7, 2, 3, 2, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,194.0,100.0,False,True,"[0, 7, 3, 5, 8, 1, 9, 1, 6, 1, 4, 7, 4, 5, 7, 8, 10, 7, 5, 7, 6, 2, 4, 8, 11, 12, 2, 6, 3, 1, 2, 5, 3, 7, 2, 1, 6, 6, 1, 8, 7, 4, 1, 3, 8, 1, 7, 3, 2, 2, 1, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,191.0,100.0,False,True,"[0, 3, 2, 5, 6, 1, 9, 1, 4, 1, 8, 8, 3, 6, 6, 6, 7, 7, 2, 8, 6, 3, 6, 7, 8, 11, 2, 5, 2, 3, 2, 4, 3, 5, 2, 1, 3, 7, 2, 7, 8, 4, 1, 3, 7, 2, 3, 7, 2, 2, 2, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,196.0,100.0,False,True,"[0, 6, 2, 4, 7, 1, 12, 1, 5, 1, 8, 10, 3, 4, 7, 6, 7, 5, 3, 10, 5, 3, 5, 6, 6, 9, 1, 3, 2, 2, 1, 4, 6, 6, 2, 1, 4, 11, 2, 8, 8, 7, 1, 3, 10, 2, 5, 5, 1, 4, 1, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,195.0,100.0,False,True,"[0, 3, 4, 3, 7, 1, 8, 1, 6, 1, 6, 9, 4, 4, 5, 6, 12, 5, 2, 9, 6, 4, 4, 8, 6, 9, 2, 4, 2, 2, 1, 8, 2, 5, 2, 3, 6, 9, 2, 6, 11, 3, 1, 4, 11, 2, 6, 6, 1, 3, 2, 0]",,0.8805820941925049,0.0,mean
ubo50,47,STNU,10,10,inf,190.0,100.0,False,True,"[0, 6, 3, 5, 8, 1, 12, 1, 3, 1, 8, 7, 4, 7, 9, 9, 8, 4, 2, 10, 9, 5, 4, 8, 8, 8, 2, 3, 2, 3, 1, 6, 2, 4, 1, 2, 5, 11, 2, 9, 7, 6, 1, 4, 6, 1, 6, 5, 2, 3, 2, 0]",,0.8805820941925049,0.0,mean
ubo50,48,STNU,10,10,inf,156.0,100.0,False,True,"[0, 7, 7, 5, 11, 1, 11, 2, 2, 12, 1, 6, 6, 8, 2, 6, 1, 7, 11, 6, 2, 2, 7, 6, 2, 1, 8, 11, 8, 9, 6, 9, 6, 9, 5, 3, 4, 4, 4, 1, 1, 1, 12, 5, 3, 1, 3, 2, 1, 7, 1, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,inf,0.0,False,False,"[0, 12, 7, 9, 7, 1, 8, 1, 2, 10, 1, 9, 4, 5, 2, 4, 1, 6, 7, 4, 1, 3, 7, 4, 1, 2, 9, 6, 10, 10, 7, 6, 4, 9, 2, 1, 3, 2, 5, 1, 3, 1, 8, 5, 2, 1, 1, 2, 1, 9, 1, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,156.0,100.0,False,True,"[0, 9, 11, 5, 9, 1, 11, 2, 2, 12, 1, 7, 7, 6, 2, 4, 1, 7, 10, 6, 1, 2, 5, 7, 3, 1, 6, 9, 7, 12, 7, 8, 4, 5, 3, 2, 4, 4, 3, 1, 3, 1, 11, 9, 3, 1, 2, 1, 2, 6, 1, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,inf,0.0,False,False,"[0, 9, 6, 5, 10, 1, 6, 1, 1, 11, 2, 9, 6, 6, 2, 7, 1, 6, 7, 6, 2, 1, 8, 8, 2, 1, 5, 11, 10, 10, 6, 11, 4, 7, 4, 2, 5, 6, 5, 1, 2, 2, 11, 8, 3, 1, 1, 1, 1, 8, 2, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,147.0,100.0,False,True,"[0, 12, 6, 8, 6, 2, 10, 2, 3, 9, 1, 7, 4, 5, 2, 7, 1, 6, 7, 5, 2, 1, 7, 4, 3, 1, 9, 6, 9, 9, 9, 10, 4, 7, 5, 1, 3, 4, 5, 1, 1, 2, 9, 9, 1, 1, 2, 1, 1, 5, 2, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,inf,0.0,False,False,"[0, 8, 8, 9, 9, 1, 9, 2, 1, 12, 1, 9, 7, 7, 2, 7, 2, 7, 9, 3, 1, 3, 8, 6, 1, 1, 8, 9, 10, 7, 9, 8, 8, 8, 3, 3, 3, 6, 4, 1, 2, 2, 9, 7, 3, 1, 3, 1, 2, 6, 2, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,inf,0.0,False,False,"[0, 8, 8, 7, 10, 1, 7, 2, 3, 7, 2, 8, 3, 7, 1, 6, 2, 5, 10, 6, 2, 2, 9, 8, 3, 1, 9, 9, 10, 12, 6, 11, 8, 7, 3, 1, 4, 3, 3, 1, 2, 2, 7, 9, 1, 1, 2, 1, 1, 8, 1, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,149.0,100.0,False,True,"[0, 11, 12, 7, 8, 2, 6, 2, 2, 8, 2, 7, 6, 7, 2, 7, 2, 5, 10, 6, 1, 3, 6, 8, 1, 1, 7, 8, 6, 10, 6, 10, 4, 8, 5, 3, 5, 6, 2, 1, 3, 1, 11, 8, 3, 1, 2, 1, 2, 8, 2, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,154.0,100.0,False,True,"[0, 7, 9, 7, 7, 1, 7, 2, 3, 9, 1, 6, 7, 8, 2, 5, 2, 7, 11, 5, 1, 3, 6, 7, 2, 2, 7, 11, 8, 9, 7, 10, 8, 9, 3, 1, 3, 3, 5, 1, 3, 2, 12, 6, 3, 1, 2, 2, 1, 6, 1, 0]",,0.03969407081604004,0.0,mean
ubo50,48,STNU,10,10,inf,142.0,100.0,False,True,"[0, 6, 12, 6, 9, 1, 11, 1, 3, 7, 2, 5, 3, 5, 2, 4, 2, 6, 9, 3, 1, 2, 5, 4, 3, 1, 7, 8, 11, 10, 8, 6, 7, 6, 5, 3, 3, 2, 3, 1, 1, 1, 10, 5, 2, 1, 1, 1, 1, 7, 1, 0]",,0.03969407081604004,0.0,mean
ubo50,49,STNU,10,10,143.0,142.0,0.704225352112676,True,True,"[0, 6, 11, 5, 8, 7, 9, 11, 1, 1, 3, 1, 5, 2, 1, 5, 7, 8, 5, 7, 1, 6, 11, 7, 5, 6, 8, 1, 6, 5, 4, 9, 3, 1, 1, 2, 5, 7, 1, 7, 5, 4, 7, 3, 5, 4, 5, 4, 4, 7, 5, 0]","[0, 0, 36, 6, 8, 17, 8, 65, 24, 91, 94, 101, 57, 50, 116, 50, 1, 108, 100, 32, 47, 109, 78, 25, 116, 24, 70, 48, 39, 52, 97, 90, 67, 89, 62, 78, 18, 57, 57, 17, 26, 91, 104, 117, 117, 121, 111, 122, 137, 121, 99, 143]",0.8582801818847656,1.3869750499725342,mean
ubo50,49,STNU,10,10,144.0,141.0,2.127659574468085,True,True,"[0, 8, 8, 5, 6, 5, 5, 11, 2, 1, 3, 2, 6, 3, 3, 9, 5, 9, 8, 6, 1, 10, 8, 6, 6, 10, 6, 1, 7, 5, 5, 5, 5, 1, 1, 4, 3, 5, 1, 5, 8, 5, 5, 3, 5, 2, 9, 5, 6, 12, 3, 0]","[0, 0, 37, 8, 8, 14, 8, 66, 24, 91, 94, 102, 59, 50, 119, 50, 1, 108, 100, 33, 47, 109, 78, 26, 120, 23, 72, 48, 39, 53, 97, 90, 67, 89, 65, 78, 15, 58, 58, 14, 26, 91, 104, 122, 122, 126, 111, 127, 138, 126, 97, 144]",0.8582801818847656,1.4482040405273438,mean
ubo50,49,STNU,10,10,147.0,143.0,2.797202797202797,True,True,"[0, 11, 10, 6, 9, 3, 9, 11, 1, 1, 5, 3, 2, 2, 3, 9, 8, 6, 6, 6, 1, 12, 10, 6, 7, 7, 8, 1, 5, 2, 4, 7, 4, 1, 1, 5, 3, 5, 1, 7, 6, 7, 7, 5, 7, 2, 8, 5, 6, 6, 3, 0]","[0, 0, 38, 11, 11, 20, 11, 68, 27, 95, 98, 107, 62, 53, 125, 53, 1, 114, 104, 34, 48, 113, 82, 28, 125, 27, 74, 51, 40, 55, 103, 94, 70, 93, 64, 82, 21, 57, 57, 20, 29, 95, 110, 128, 128, 133, 117, 135, 141, 132, 103, 147]",0.8582801818847656,1.4189567565917969,mean
ubo50,49,STNU,10,10,145.0,143.0,1.3986013986013985,True,True,"[0, 8, 7, 7, 9, 5, 7, 7, 1, 1, 2, 3, 3, 3, 3, 6, 6, 9, 7, 8, 1, 11, 6, 4, 7, 9, 10, 1, 9, 2, 2, 5, 4, 1, 1, 6, 5, 8, 1, 3, 9, 5, 5, 2, 7, 3, 8, 4, 6, 7, 3, 0]","[0, 0, 36, 8, 8, 17, 8, 64, 24, 93, 96, 101, 55, 49, 122, 49, 1, 109, 102, 32, 46, 111, 80, 25, 122, 23, 70, 47, 40, 52, 99, 92, 66, 91, 58, 80, 18, 54, 54, 17, 25, 93, 104, 125, 125, 129, 113, 132, 139, 129, 98, 145]",0.8582801818847656,1.446584939956665,mean
ubo50,49,STNU,10,10,146.0,143.0,2.097902097902098,True,True,"[0, 6, 8, 5, 8, 5, 8, 6, 1, 1, 5, 1, 6, 3, 2, 5, 6, 8, 8, 8, 1, 12, 11, 5, 5, 6, 10, 1, 7, 3, 3, 6, 4, 1, 1, 3, 5, 8, 1, 7, 6, 6, 8, 3, 7, 5, 5, 3, 4, 12, 2, 0]","[0, 0, 34, 6, 7, 15, 7, 64, 24, 93, 96, 104, 55, 49, 123, 49, 1, 110, 102, 30, 44, 111, 80, 25, 123, 23, 70, 47, 38, 52, 101, 92, 66, 91, 61, 80, 16, 55, 55, 15, 25, 93, 105, 125, 125, 128, 113, 132, 140, 128, 101, 146]",0.8582801818847656,1.3977127075195312,mean
ubo50,49,STNU,10,10,144.0,139.0,3.597122302158273,True,True,"[0, 7, 8, 5, 6, 7, 5, 9, 2, 1, 2, 1, 2, 3, 3, 6, 7, 8, 8, 9, 1, 8, 9, 4, 6, 6, 7, 1, 7, 2, 3, 7, 4, 1, 1, 3, 5, 4, 1, 7, 9, 6, 5, 4, 5, 5, 9, 2, 6, 12, 5, 0]","[0, 0, 35, 7, 8, 14, 8, 65, 24, 91, 94, 100, 56, 50, 117, 50, 1, 108, 100, 30, 44, 109, 78, 26, 120, 23, 71, 48, 39, 53, 97, 90, 67, 89, 59, 78, 15, 55, 55, 14, 26, 91, 102, 120, 120, 126, 111, 125, 138, 126, 97, 144]",0.8582801818847656,1.4837470054626465,mean
ubo50,49,STNU,10,10,150.0,143.0,4.895104895104895,True,True,"[0, 10, 11, 5, 6, 7, 9, 7, 2, 1, 2, 2, 3, 1, 3, 8, 8, 9, 7, 12, 1, 10, 11, 5, 6, 9, 11, 1, 8, 4, 4, 6, 2, 1, 1, 6, 2, 4, 1, 7, 5, 8, 7, 3, 3, 2, 7, 2, 4, 8, 3, 0]","[0, 0, 39, 10, 10, 19, 10, 70, 26, 98, 101, 110, 63, 55, 126, 55, 1, 116, 107, 35, 50, 116, 85, 28, 126, 26, 74, 51, 47, 56, 106, 97, 72, 96, 66, 85, 20, 60, 61, 19, 28, 98, 112, 129, 129, 132, 119, 132, 144, 132, 103, 150]",0.8582801818847656,1.4769651889801025,mean
ubo50,49,STNU,10,10,142.0,138.0,2.898550724637681,True,True,"[0, 6, 7, 6, 8, 5, 8, 7, 2, 1, 2, 1, 5, 1, 3, 7, 6, 9, 6, 7, 1, 11, 6, 4, 5, 6, 7, 1, 9, 2, 2, 5, 3, 2, 1, 4, 3, 5, 1, 7, 5, 7, 4, 2, 6, 4, 7, 3, 6, 6, 4, 0]","[0, 0, 34, 6, 7, 15, 7, 65, 24, 90, 93, 99, 57, 50, 119, 50, 1, 105, 99, 30, 44, 108, 77, 26, 119, 23, 70, 48, 37, 51, 97, 90, 67, 88, 62, 77, 16, 53, 53, 15, 26, 90, 100, 122, 122, 124, 110, 128, 136, 124, 95, 142]",0.8582801818847656,1.510632038116455,mean
ubo50,49,STNU,10,10,144.0,138.0,4.3478260869565215,True,True,"[0, 9, 8, 7, 6, 7, 8, 7, 2, 1, 4, 3, 4, 1, 2, 8, 9, 6, 8, 8, 1, 7, 7, 5, 4, 10, 6, 1, 8, 3, 3, 6, 4, 2, 1, 3, 3, 7, 1, 3, 7, 4, 6, 6, 3, 2, 7, 4, 4, 9, 2, 0]","[0, 0, 39, 9, 10, 18, 10, 67, 25, 92, 95, 102, 60, 52, 117, 52, 1, 109, 101, 35, 49, 110, 79, 27, 119, 25, 73, 50, 43, 53, 99, 92, 69, 90, 64, 79, 19, 56, 57, 18, 27, 92, 105, 119, 119, 125, 112, 122, 138, 123, 99, 144]",0.8582801818847656,1.407630205154419,mean
ubo50,49,STNU,10,10,145.0,145.0,0.0,True,True,"[0, 6, 11, 8, 9, 5, 5, 11, 2, 1, 3, 3, 4, 2, 3, 5, 7, 5, 6, 8, 1, 9, 10, 5, 7, 7, 8, 1, 5, 3, 2, 8, 5, 2, 1, 6, 2, 4, 1, 7, 5, 7, 6, 2, 4, 5, 9, 2, 3, 8, 5, 0]","[0, 0, 35, 6, 8, 17, 8, 65, 24, 93, 96, 102, 55, 50, 120, 50, 1, 110, 102, 31, 46, 111, 80, 26, 122, 24, 72, 48, 39, 52, 100, 93, 67, 91, 59, 80, 18, 55, 55, 17, 26, 93, 106, 123, 123, 129, 113, 127, 139, 129, 101, 145]",0.8582801818847656,1.4185850620269775,mean
ubo50,50,STNU,10,10,inf,208.0,100.0,False,True,"[0, 4, 1, 6, 6, 6, 6, 1, 5, 1, 10, 2, 6, 2, 2, 1, 6, 3, 3, 4, 1, 9, 5, 1, 1, 9, 5, 9, 4, 3, 5, 1, 2, 11, 5, 7, 6, 4, 11, 3, 6, 1, 3, 1, 7, 9, 2, 2, 6, 7, 7, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,209.0,100.0,False,True,"[0, 3, 1, 6, 11, 5, 7, 2, 2, 1, 6, 2, 11, 2, 2, 1, 5, 1, 3, 4, 1, 9, 8, 1, 1, 6, 6, 8, 5, 2, 8, 1, 4, 8, 3, 4, 7, 3, 7, 3, 7, 2, 5, 1, 10, 7, 6, 2, 8, 8, 8, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,209.0,100.0,False,True,"[0, 2, 1, 7, 9, 7, 11, 2, 4, 1, 6, 2, 10, 3, 1, 1, 5, 3, 5, 3, 1, 8, 8, 1, 1, 6, 7, 8, 5, 3, 7, 1, 6, 10, 3, 5, 6, 2, 6, 2, 6, 2, 2, 2, 11, 8, 4, 1, 11, 5, 7, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,208.0,100.0,False,True,"[0, 3, 1, 6, 8, 7, 8, 2, 2, 1, 10, 4, 9, 3, 2, 1, 2, 2, 3, 5, 1, 11, 5, 1, 1, 10, 7, 7, 5, 2, 5, 2, 2, 9, 4, 3, 7, 5, 6, 4, 11, 3, 3, 3, 6, 7, 3, 1, 11, 5, 6, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,206.0,100.0,False,True,"[0, 4, 1, 6, 12, 6, 9, 1, 4, 1, 9, 2, 7, 1, 2, 1, 5, 1, 6, 3, 1, 6, 5, 1, 1, 8, 6, 8, 3, 1, 9, 1, 5, 11, 2, 3, 8, 4, 6, 4, 11, 1, 2, 2, 6, 5, 3, 1, 8, 7, 5, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,209.0,100.0,False,True,"[0, 3, 1, 7, 7, 7, 7, 2, 4, 1, 11, 4, 9, 3, 2, 1, 2, 3, 6, 4, 1, 10, 8, 1, 1, 6, 5, 5, 4, 2, 5, 2, 4, 8, 3, 3, 8, 2, 8, 6, 6, 2, 2, 3, 11, 9, 4, 2, 6, 8, 6, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,209.0,100.0,False,True,"[0, 2, 1, 8, 9, 7, 8, 1, 4, 1, 9, 4, 10, 2, 1, 1, 5, 2, 5, 7, 1, 11, 6, 1, 1, 11, 7, 8, 2, 1, 6, 2, 6, 7, 5, 4, 11, 3, 6, 4, 7, 3, 2, 3, 6, 8, 5, 1, 9, 9, 6, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,209.0,100.0,False,True,"[0, 3, 1, 6, 9, 6, 11, 2, 3, 1, 8, 4, 8, 2, 1, 1, 2, 2, 2, 4, 1, 7, 7, 1, 1, 7, 5, 7, 4, 1, 9, 2, 6, 8, 3, 3, 8, 2, 6, 3, 7, 3, 5, 3, 10, 5, 2, 1, 6, 7, 7, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,209.0,100.0,False,True,"[0, 5, 1, 6, 8, 7, 7, 2, 5, 1, 6, 4, 11, 2, 2, 1, 5, 2, 4, 4, 1, 10, 7, 1, 1, 9, 6, 9, 4, 1, 5, 2, 6, 11, 4, 6, 9, 3, 6, 5, 9, 3, 3, 1, 8, 8, 5, 2, 11, 7, 4, 0]",,0.815544843673706,0.0,mean
ubo50,50,STNU,10,10,inf,209.0,100.0,False,True,"[0, 4, 1, 4, 11, 6, 11, 2, 3, 1, 6, 3, 6, 1, 1, 1, 3, 2, 2, 3, 1, 9, 8, 1, 1, 7, 5, 8, 5, 3, 9, 1, 3, 9, 6, 7, 7, 3, 8, 6, 6, 1, 6, 1, 9, 9, 6, 1, 10, 7, 8, 0]",,0.815544843673706,0.0,mean
ubo50,51,STNU,10,10,inf,123.0,100.0,False,True,"[0, 5, 3, 7, 11, 5, 4, 2, 4, 12, 4, 3, 4, 4, 1, 4, 1, 1, 5, 9, 1, 1, 7, 6, 6, 10, 1, 2, 1, 6, 4, 1, 2, 1, 5, 2, 9, 2, 4, 1, 1, 2, 2, 5, 5, 6, 1, 3, 1, 6, 1, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,129.0,100.0,False,True,"[0, 5, 2, 3, 6, 9, 5, 6, 6, 7, 2, 7, 6, 5, 1, 3, 3, 2, 3, 6, 1, 2, 9, 6, 5, 7, 2, 5, 1, 4, 5, 1, 2, 1, 3, 2, 9, 2, 2, 1, 1, 1, 1, 9, 5, 6, 2, 3, 1, 10, 2, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,123.0,100.0,False,True,"[0, 9, 3, 7, 10, 5, 6, 2, 3, 6, 4, 4, 4, 3, 1, 5, 2, 1, 4, 8, 1, 2, 5, 8, 2, 6, 1, 5, 1, 5, 5, 1, 2, 1, 4, 1, 9, 3, 6, 1, 1, 2, 1, 6, 3, 5, 2, 4, 2, 12, 2, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,124.0,100.0,False,True,"[0, 9, 3, 6, 6, 9, 7, 6, 5, 10, 5, 5, 8, 5, 1, 2, 3, 3, 2, 10, 1, 2, 7, 4, 6, 6, 1, 5, 2, 6, 4, 1, 3, 1, 6, 1, 11, 2, 4, 1, 1, 1, 2, 9, 2, 8, 1, 5, 1, 12, 2, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,125.0,100.0,False,True,"[0, 7, 2, 6, 9, 6, 7, 6, 3, 8, 3, 3, 8, 3, 1, 3, 1, 1, 2, 10, 1, 2, 8, 8, 3, 12, 1, 5, 2, 7, 5, 1, 4, 1, 4, 1, 9, 3, 5, 1, 1, 1, 3, 6, 3, 9, 1, 2, 1, 9, 1, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,123.0,100.0,False,True,"[0, 5, 2, 7, 10, 7, 6, 3, 4, 9, 5, 4, 8, 3, 1, 3, 2, 1, 5, 9, 1, 2, 6, 5, 3, 8, 1, 4, 2, 5, 6, 1, 4, 1, 4, 3, 9, 3, 5, 1, 1, 2, 2, 6, 2, 6, 2, 3, 1, 9, 1, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,123.0,100.0,False,True,"[0, 7, 3, 3, 7, 5, 8, 5, 4, 8, 3, 3, 7, 3, 1, 4, 3, 3, 5, 10, 1, 1, 5, 6, 6, 6, 1, 3, 2, 4, 6, 1, 5, 1, 2, 2, 9, 1, 2, 1, 1, 1, 3, 7, 2, 9, 1, 2, 1, 7, 2, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,123.0,100.0,False,True,"[0, 5, 2, 6, 8, 9, 5, 2, 3, 9, 5, 4, 6, 3, 1, 4, 3, 2, 4, 7, 1, 3, 5, 8, 6, 9, 2, 2, 2, 8, 6, 1, 5, 1, 3, 3, 7, 3, 2, 1, 1, 2, 3, 8, 2, 8, 1, 5, 2, 8, 1, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,131.0,100.0,False,True,"[0, 8, 3, 4, 9, 7, 8, 3, 6, 7, 5, 6, 8, 3, 1, 3, 3, 2, 4, 9, 1, 3, 7, 5, 6, 8, 1, 2, 2, 6, 2, 1, 3, 1, 6, 1, 11, 1, 3, 1, 1, 2, 3, 9, 3, 8, 1, 2, 1, 11, 2, 0]",,0.6282291412353516,0.0,mean
ubo50,51,STNU,10,10,inf,123.0,100.0,False,True,"[0, 9, 3, 6, 9, 5, 6, 6, 3, 8, 5, 5, 8, 5, 1, 4, 3, 2, 5, 8, 1, 3, 5, 7, 2, 8, 1, 2, 2, 4, 6, 1, 4, 1, 2, 3, 8, 1, 4, 1, 1, 1, 1, 8, 4, 8, 1, 3, 2, 10, 2, 0]",,0.6282291412353516,0.0,mean
