,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
757,j308_6,7,43,38,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.0371248722076416,0.055349111557006836
758,j308_6,8,46,46,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.036293983459472656,0.052052974700927734
759,j308_6,9,47,43,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.03725790977478027,0.054044246673583984
760,j308_7,0,38,38,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.032784223556518555,0.05283308029174805
761,j308_7,1,40,38,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.032672882080078125,0.053785085678100586
762,j308_7,2,38,37,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.033628225326538086,0.052535057067871094
763,j308_7,3,40,39,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.03302597999572754,0.05115985870361328
764,j308_7,4,42,32,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.03406882286071777,0.053826093673706055
765,j308_7,5,40,33,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.03331184387207031,0.05202794075012207
766,j308_7,6,36,35,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.03432273864746094,0.05420398712158203
767,j308_7,7,37,37,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.033347129821777344,0.0527188777923584
768,j308_7,8,34,33,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.03362679481506348,0.0539698600769043
769,j308_7,9,36,33,0.05236196517944336,0.020498037338256836,0.29173827171325684,0.03343367576599121,0.05188584327697754
770,j308_8,0,39,38,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.03605985641479492,0.05323219299316406
771,j308_8,1,50,50,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.035958051681518555,0.05458211898803711
772,j308_8,2,41,40,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.03625917434692383,0.05394291877746582
773,j308_8,3,45,45,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.03692889213562012,0.05674123764038086
774,j308_8,4,47,46,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.03660082817077637,0.05465221405029297
775,j308_8,5,43,43,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.037980079650878906,0.054888010025024414
776,j308_8,6,40,39,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.037901878356933594,0.055552005767822266
777,j308_8,7,43,43,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.038865089416503906,0.05652189254760742
778,j308_8,8,41,39,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.03696703910827637,0.05265688896179199
779,j308_8,9,48,48,0.054208993911743164,0.13414216041564941,0.2888600826263428,0.03757309913635254,0.0556790828704834
780,j308_9,0,39,33,0.055047035217285156,0.024821996688842773,0.321990966796875,0.035444021224975586,0.053839921951293945
781,j308_9,1,39,36,0.055047035217285156,0.024821996688842773,0.321990966796875,0.03516197204589844,0.058209896087646484
782,j308_9,2,40,38,0.055047035217285156,0.024821996688842773,0.321990966796875,0.037986040115356445,0.05422019958496094
783,j308_9,3,41,35,0.055047035217285156,0.024821996688842773,0.321990966796875,0.036257028579711914,0.05605292320251465
784,j308_9,4,40,35,0.055047035217285156,0.024821996688842773,0.321990966796875,0.03719806671142578,0.056179046630859375
785,j308_9,5,37,35,0.055047035217285156,0.024821996688842773,0.321990966796875,0.03697824478149414,0.05584096908569336
786,j308_9,6,36,34,0.055047035217285156,0.024821996688842773,0.321990966796875,0.03617382049560547,0.05515003204345703
787,j308_9,7,40,36,0.055047035217285156,0.024821996688842773,0.321990966796875,0.038678646087646484,0.057389020919799805
788,j308_9,8,38,37,0.055047035217285156,0.024821996688842773,0.321990966796875,0.035332679748535156,0.05286288261413574
789,j308_9,9,43,35,0.055047035217285156,0.024821996688842773,0.321990966796875,0.03664875030517578,0.05706071853637695
790,j308_10,0,64,64,0.055184125900268555,0.02642989158630371,0.33385586738586426,0.03854107856750488,0.05483698844909668
791,j308_10,1,63,63,0.055184125900268555,0.02642989158630371,0.33385586738586426,0.04012489318847656,0.05526590347290039
792,j308_10,2,54,50,0.055184125900268555,0.02642989158630371,0.33385586738586426,0.03885006904602051,0.0539240837097168
793,j308_10,3,60,59,0.055184125900268555,0.02642989158630371,0.33385586738586426,0.042230844497680664,0.058242082595825195
794,j308_10,4,66,65,0.055184125900268555,0.02642989158630371,0.33385586738586426,0.04009222984313965,0.054190874099731445
795,j308_10,5,60,58,0.055184125900268555,0.02642989158630371,0.33385586738586426,0.04095315933227539,0.05566978454589844
796,j308_10,6,63,58,0.055184125900268555,0.02642989158630371,0.33385586738586426,0.039208173751831055,0.053591012954711914
