,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
21,j10_PSP_9,4,52,43,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.004125118255615234,0.09343791007995605,feasible_and_dc,True
22,j10_PSP_9,5,41,37,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.004369974136352539,0.057109832763671875,feasible_and_dc,True
23,j10_PSP_9,6,45,41,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.004107236862182617,0.0567779541015625,feasible_and_dc,True
24,j10_PSP_9,7,46,42,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.004008769989013672,0.07065606117248535,feasible_and_dc,True
25,j10_PSP_9,8,44,39,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.003716707229614258,0.05280613899230957,feasible_and_dc,True
26,j10_PSP_9,9,50,44,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.003595113754272461,0.05032968521118164,feasible_and_dc,True
27,j10_PSP_10,0,38,35,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.004151821136474609,0.05578494071960449,feasible_and_dc,True
28,j10_PSP_10,1,36,33,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.0042798519134521484,0.059017181396484375,feasible_and_dc,True
29,j10_PSP_10,2,34,32,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.004186153411865234,0.05453681945800781,feasible_and_dc,True
30,j10_PSP_10,3,33,29,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.004576206207275391,0.09173297882080078,feasible_and_dc,True
31,j10_PSP_10,4,37,33,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.004720926284790039,0.05971097946166992,feasible_and_dc,True
32,j10_PSP_10,5,38,33,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.004593849182128906,0.07645606994628906,feasible_and_dc,True
33,j10_PSP_10,6,32,31,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.0043909549713134766,0.08999109268188477,feasible_and_dc,True
34,j10_PSP_10,7,35,32,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.004355192184448242,0.11385583877563477,feasible_and_dc,True
35,j10_PSP_10,8,36,33,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.007250785827636719,0.08903884887695312,feasible_and_dc,True
36,j10_PSP_10,9,40,38,0.0,0.0752260684967041,0.009473085403442383,0.28989434242248535,0.006123065948486328,0.10929203033447266,feasible_and_dc,True
37,j10_PSP_11,0,inf,inf,,0.07623624801635742,0.012611865997314453,0.3519117832183838,0.0,0,feasible_but_not_dc,
38,j10_PSP_12,0,inf,inf,,0.05820202827453613,0.0,0.0,0.0,0,infeasible,
39,j10_PSP_13,0,inf,inf,,0.06902480125427246,0.009054183959960938,0.39931678771972656,0.0,0,feasible_but_not_dc,
40,j10_PSP_14,0,inf,inf,,0.06168317794799805,0.0,0.0,0.0,0,infeasible,
